,Unnamed: 0,thought,original_label,cleaned_thought,all-mpnet-base-v2 x,all-mpnet-base-v2 y,all-MiniLM-L12-v2 x,all-MiniLM-L12-v2 y,All-Distilroberta-v1 x,All-Distilroberta-v1 y,all-mpnet-base-v2 k-mean,all-MiniLM-L12-v2 k-mean,All-Distilroberta-v1 k-mean,all-mpnet-base-v2 aglo,all-MiniLM-L12-v2 aglo,All-Distilroberta-v1 aglo
163,163,There will never be enough time to get everything done,"all-or-nothing thinking,catastrophizing,blaming",never enough time get everything done,15.472843,3.2478442,7.251432,6.699223,-4.736579,9.817616,15,17,6,2,2,0
164,164,I can't be a mother,emotional reasoning,cant mother,10.636518,-0.03035815,4.3818326,9.84206,11.48787,1.5327846,14,12,9,1,2,2
165,165,I am manipulative,labeling,manipulative,6.266663,10.428572,0.8911242,0.13786173,12.306117,1.8865689,11,4,0,0,0,2
166,166,I can't stop cutting myself,negative feeling or emotion,cant stop cutting,10.473327,14.405477,10.5154,-1.8620225,6.01176,-0.09954351,2,11,14,2,1,2
167,167,"He's a nice guy, but I don't want to be friends with him any more as he's putting no effort into not being completely boring.",labeling,he nice guy dont want friend he putting effort completely boring,0.73759776,6.0514126,-1.584978,3.4743664,13.68378,8.457435,1,16,3,0,0,1
168,168,I never do anything right,overgeneralizing,never anything right,12.368528,6.9766774,8.369365,5.4919467,-2.856915,4.349629,15,17,4,2,1,4
169,169,This shows what a jerk I am,labeling,show jerk,15.555953,0.34493974,2.592339,4.4630036,-3.8969245,9.819515,7,3,6,1,2,0
170,170,I can't bring myself to be motivated.,all-or-nothing thinking,cant bring motivated,14.074496,9.968713,10.999506,-1.1315069,-1.5890555,3.9484408,15,2,10,2,1,4
171,171,I might never get hired.,catastrophizing,might never get hired,16.087059,0.06011389,7.0977683,2.5215676,-3.5263963,7.9411364,5,7,1,1,0,0
172,172,I will lose my job eventually.,catastrophizing,lose job eventually,17.38322,0.9569143,6.712752,2.472374,-3.4151144,7.895254,5,7,1,1,0,0
173,173,Other people are probably doing it better than me.,comparing and despairing,people probably better,14.622192,7.820711,7.229672,7.687879,-3.3957498,5.236214,15,17,4,2,2,0
174,174,Am I insane?,labeling,insane,12.30935,11.28633,10.734764,-3.4653654,6.036192,-1.1375916,6,11,14,2,1,2
175,175,I'm so behind and i'm so afraid of the terrible grades I will recieve. I can't do anything right,negative feeling or emotion,im behind im afraid terrible grade recieve cant anything right,12.537291,7.0455723,11.281153,8.045559,-8.807251,7.117584,8,5,12,2,3,0
176,176,I feel like I will never be loved in a romantic way because I am not very pretty,emotional reasoning,feel like never loved romantic way pretty,4.8435106,11.756063,-0.79556423,-0.548403,9.454474,4.3958893,4,8,16,0,0,2
177,177,I'm afraid she's going to die soon.,catastrophizing,im afraid shes going die soon,13.082962,3.7973733,11.363711,4.4451995,8.193988,0.42550403,6,15,0,1,1,2
178,178,after 30 years since I first started learning how to cook I am still ruining meals.,"disqualifying the positive,negative feeling or emotion,magnification",year since first started learning cook still ruining meal,14.843546,-1.1848727,8.869441,10.220492,8.628234,10.851523,12,9,13,1,3,3
179,179,I am undesirable,"labeling,negative feeling or emotion,all-or-nothing thinking,overgeneralizing",undesirable,6.158965,10.653007,-0.78414947,-0.32382518,8.432191,3.5354314,11,8,16,0,0,2
180,180,I made my sister sad,"mind reading,personalizing,overgeneralizing",made sister sad,6.1874886,-0.98769116,-0.7942896,9.27733,11.28988,7.627767,3,13,15,0,2,1
181,181,My co-worker is better than me.,"comparing and despairing,personalizing",coworker better,10.983384,-0.11404842,-1.2250854,5.4870267,-1.8696849,10.562712,16,10,5,1,2,0
182,182,My parents are judging me,emotional reasoning,parent judging,5.0334926,5.523962,1.2104887,3.546183,8.93792,7.0012374,17,6,7,0,2,3
183,183,"what if i have nothing to say, what if we don't click anymore, what if this goes badly.",fortune telling,nothing say dont click anymore go badly,2.0763779,7.1404204,-1.2905233,1.6962101,9.607823,7.661111,10,10,7,0,0,3
184,184,I'm going to have to endure some physical and financial pain.,catastrophizing,im going endure physical financial pain,17.191963,1.376937,8.246624,1.6304135,-2.2535927,6.0469446,7,7,1,1,0,0
185,185,I feel guilty,emotional reasoning,feel guilty,11.148958,5.0330205,7.6553965,6.3451395,6.7837753,2.5201402,0,15,9,2,2,2
186,186,I must not have been doing a good job,negative feeling or emotion,must good job,11.819247,2.1298158,5.531231,7.0768633,-6.4763684,7.549069,16,3,12,1,2,0
187,187,This work is a failure,all-or-nothing thinking,work failure,12.357581,4.9542894,13.031224,4.582862,-3.3345592,7.7973785,15,14,4,1,1,0
188,188,I am incapable of doing anything right.,"all-or-nothing thinking,labeling",incapable anything right,12.076292,7.461077,8.269535,5.558899,-2.2022984,4.1862555,15,17,4,2,1,4
189,189,I'm feeling sad,negative feeling or emotion,im feeling sad,9.938948,10.686815,9.666087,3.357648,5.891932,1.5908277,11,15,14,2,1,2
190,190,he didn't respect our initial commitment,negative feeling or emotion,didnt respect initial commitment,2.9577963,5.910391,0.5184694,3.7645664,15.465728,9.991821,1,16,17,0,2,1
191,191,"If I text my boyfriend too much, he will get bored of me.",fortune telling,text boyfriend much get bored,0.7891821,6.065823,-1.3731933,4.950425,15.612943,9.02035,1,16,3,0,0,1
192,192,I'm really bad at everything I do.,"all-or-nothing thinking,labeling",im really bad everything,12.502972,6.9999204,11.015419,4.6914244,-2.825637,4.035188,8,17,4,2,1,4
193,193,He doesn't think that I'm capable of watching the kids and cleaning the kitchen at the same time.,none,doesnt think im capable watching kid cleaning kitchen time,3.7303562,5.1712146,5.0712857,6.714702,15.054038,8.109058,1,12,17,0,2,1
194,194,I thought he was cheating on me,mind reading,thought cheating,1.3774523,5.946037,-0.93355304,4.617182,15.680535,9.1604395,1,16,17,0,0,1
195,195,I am so angry that he is such a hypocrite. He doesn't realize he is guilty of the same things he explodes about.,negative feeling or emotion,angry hypocrite doesnt realize guilty thing explodes,5.0805936,5.524742,2.4045024,4.6587014,15.343229,10.154898,1,16,17,0,2,1
196,196,Never finding love,all-or-nothing thinking,never finding love,4.8542814,11.743849,-2.7723308,-4.8341613,9.517149,4.2684207,4,8,16,0,0,2
197,197,Am I doing enough,"negative feeling or emotion,magnification",enough,14.498514,7.783686,8.325336,5.5487103,-1.7271451,4.402249,15,17,4,2,1,4
198,198,she doesnt want to share things with me,overgeneralizing,doesnt want share thing,3.5550444,-0.5690148,-4.8702626,10.609539,15.766491,3.5990195,13,1,8,0,4,1
199,199,"If I cannot control her now, I have lost her perhaps forever","overgeneralizing,catastrophizing",cannot control lost perhaps forever,3.0258155,1.1188871,-5.369634,10.7080345,14.931139,2.5527418,13,1,8,0,4,1
200,200,She ruined my project,blaming,ruined project,4.712338,-0.90454507,-4.3015947,10.316943,15.733551,4.939717,3,13,15,0,4,1
201,201,worry about a disabled family member,negative feeling or emotion,worry disabled family member,12.190156,3.9593225,5.3979964,6.888917,8.3045225,0.45769367,14,12,0,1,2,2
202,202,I can't do anything right. I am a disappointment.,fortune telling,cant anything right disappointment,12.048708,7.244202,9.738045,3.824442,-1.7921543,4.4844437,15,17,4,2,1,4
203,203,I'm worried about my future,fortune telling,im worried future,14.459002,8.67647,13.047304,3.6993794,7.43032,0.35240123,6,15,14,2,1,2
204,204,My partner will leave me if my depression doesn't go away soon.,fortune telling,partner leave depression doesnt go away soon,4.5358377,8.751531,-1.8919171,1.0535306,12.060657,1.5809488,10,16,0,0,0,2
205,205,I get upset when people cant keep there promises. The plans he made were not that critical. Why put me in a tough bind,"blaming,personalizing,negative feeling or emotion",get upset people cant keep promise plan made critical put tough bind,3.3009815,5.4615173,1.2590517,3.988969,15.3643875,10.116478,1,16,17,0,2,1
206,206,He only cares about himself.,"disqualifying the positive,overgeneralizing",care,4.874276,8.800288,5.9526925,2.6967492,9.778185,7.8546414,1,16,11,0,0,3
207,207,I'm completely self-centered and thoughtless,all-or-nothing thinking,im completely selfcentered thoughtless,8.57305,11.139649,9.03096,-1.3317684,6.7388077,2.8719964,11,11,2,2,1,2
208,208,I'm self-centered,labeling,im selfcentered,8.489434,11.132986,9.00127,-1.3120921,7.265506,4.0286393,11,11,2,2,1,2
209,209,I bet all my friends will be amazing at bowling apart from me,mind reading,bet friend amazing bowling apart,14.533625,8.481045,-2.0199478,3.010557,6.389282,11.418955,8,10,7,2,0,3
210,210,My girlfriend is hiding something from me.,emotional reasoning,girlfriend hiding something,3.405739,-0.4486682,-5.0561986,10.731143,15.373582,3.0127618,13,1,8,0,4,1
211,211,This is going to cause us to break up.,catastrophizing,going cause u break,1.5708488,5.9804044,-5.4227457,9.192201,14.939555,2.556373,13,1,8,0,4,1
212,212,My girlfriend will leave me.,"fortune telling,catastrophizing,mind reading",girlfriend leave,2.1876767,0.9990766,-5.4337316,9.134596,14.815431,2.4603424,13,1,8,0,4,1
213,213,I'm not attractive enough.,"mind reading,personalizing",im attractive enough,4.800185,11.798056,-0.86816907,-0.6154869,9.318843,5.1191473,4,8,16,0,0,3
214,214,She didn't like me anymore.,"mind reading,negative feeling or emotion,all-or-nothing thinking,overgeneralizing,labeling,fortune telling,personalizing",didnt like anymore,2.791089,0.33864018,-5.3108206,9.427277,15.769717,4.867183,13,1,8,0,4,1
215,215,Why can't I have fun? Why must I stay home all the time?,"overgeneralizing,personalizing",cant fun must stay home time,10.24357,11.6095,-0.0629948,1.0040308,8.449394,3.1627276,2,8,0,2,0,2
216,216,I am scared my girlfriend is going to break up with me because I dont do much for her.,all-or-nothing thinking,scared girlfriend going break dont much,1.8869087,0.6797308,-5.6317077,10.565414,14.897565,2.5111036,13,1,8,0,4,1
217,217,I am scared something bad will happen to the people I love,"catastrophizing,fortune telling",scared something bad happen people love,14.596276,8.247343,12.623401,4.050879,8.06871,0.4827277,6,15,0,2,1,2
218,218,I'm scared of losing loved ones,catastrophizing,im scared losing loved one,14.672675,8.235665,12.164248,3.9553726,8.15305,0.43640992,6,15,0,2,1,2
219,219,I've been practicing but I'm not making any progress,all-or-nothing thinking,ive practicing im making progress,13.692501,8.422455,11.334131,4.4598813,-2.4571702,3.8594182,15,14,4,2,1,4
220,220,they are saying things in front of me that they don't want me to know or understand,"negative feeling or emotion,overgeneralizing",saying thing front dont want know understand,3.6030686,5.371826,-0.65350384,2.2813826,9.13051,8.121998,17,10,7,0,0,3
221,221,I do so much around here and you are harping about the cutting board?,blaming,much around harping cutting board,15.241421,0.18330298,11.025807,8.444954,-3.4105103,5.4180975,12,9,4,1,3,0
222,222,The thought that he does not care about me anymore.,"mind reading,overgeneralizing,catastrophizing",thought care anymore,1.8575965,6.1350923,0.38104972,3.6869957,15.605738,8.7667465,1,16,17,0,2,1
223,223,I don't know why I keep trying. I should just give up. Surrender. Sleep forever.,catastrophizing,dont know keep trying give surrender sleep forever,13.9458065,9.823153,10.97025,-1.0836385,-1.5057361,4.217646,15,2,10,2,1,4
224,224,My husband doesn't want to spend time with me.,"mind reading,overgeneralizing",husband doesnt want spend time,3.8645573,4.513696,2.1345956,4.353317,15.013627,7.924687,1,16,17,0,2,1
225,225,"Worthlessness, abandonment, grief",negative feeling or emotion,worthlessness abandonment grief,9.930092,11.553308,9.023598,-0.6180298,6.7932334,1.9580255,2,2,14,2,1,2
226,226,I would not find a job,disqualifying the positive,would find job,17.384296,0.94283843,6.929475,2.4449747,-3.3594933,7.7962027,5,7,1,1,0,0
227,227,What if I never see her again?,catastrophizing,never see,2.2511194,0.9501342,-5.3452315,10.838462,15.202951,2.7881196,13,1,8,0,4,1
228,228,I deserve more than the other co-worker to get more responsibilities.,personalizing,deserve coworker get responsibility,11.568942,-0.3896886,-0.2139432,6.660557,-1.9208415,10.6892185,16,3,5,1,2,0
229,229,frustration,disqualifying the positive,frustration,9.816413,10.504366,10.826116,-1.1326866,-1.5613518,5.149369,11,2,4,2,1,0
230,230,They are so wrong and I'm so pissed but I know I can't prove it and they will probably win because they won't ever admit it and I have to do something right NOW! or I might lose my dogs.,catastrophizing,wrong im pissed know cant prove probably win wont ever admit something right might lose dog,5.110534,4.4702888,0.40053478,3.5233026,7.8339815,11.570466,17,10,11,1,2,3
231,231,I did something wrong,mind reading,something wrong,12.090577,2.1046228,6.197455,8.016,-1.8549523,8.230604,0,0,6,1,2,0
232,232,I wanted her to pay attention and not interrupt me.,personalizing,wanted pay attention interrupt,4.10594,-0.69091696,-4.848101,10.118984,15.781046,4.8672485,13,1,8,0,4,1
233,233,I don’t feel like I’m worth it.,"all-or-nothing thinking,magnification",dont feel like im worth,10.782067,11.815442,8.741694,-0.057264436,6.4140277,2.3953314,2,2,2,2,1,2
234,234,I don't matter.,"all-or-nothing thinking,labeling,negative feeling or emotion",dont matter,6.262796,10.541566,1.0750625,0.33446512,7.2800226,4.0986376,10,4,2,0,0,2
235,235,My sister in law thinks I am worthless,"mind reading,negative feeling or emotion",sister law think worthless,4.7392964,-0.91367334,-1.1011941,9.336281,14.46258,2.1422648,3,13,15,0,2,1
236,236,I hate myself and im a fat pig,comparing and despairing,hate im fat pig,9.836094,11.594061,9.021322,-0.31059322,4.888676,0.8537466,2,4,14,2,1,2
237,237,I was not a good enough sister,"labeling,overgeneralizing",good enough sister,6.586932,-0.9514819,-0.8855226,9.28571,11.255882,7.640841,3,13,15,1,2,1
238,238,I'm a bad mom,labeling,im bad mom,10.473308,0.027192445,4.344119,9.808804,11.184858,1.4892972,14,12,9,1,2,2
239,239,He might hit me,none,might hit,2.192737,7.5558434,0.39303216,3.5594072,13.599464,8.598509,1,16,3,0,2,1
240,240,I am not good enough for him.,"labeling,all-or-nothing thinking,negative feeling or emotion,overgeneralizing,mind reading,personalizing,catastrophizing",good enough,2.502546,7.7079363,2.2158802,4.455368,13.669174,8.472583,1,16,3,0,2,1
241,241,"I feel horrible about it, I must be a bad parent",emotional reasoning,feel horrible must bad parent,10.295227,0.10856454,4.343756,9.853942,11.167285,1.486678,14,12,9,1,2,2
242,242,The anger I felt because some members of the family do not like me so they refused to let me know about my beloved uncle.,mind reading,anger felt member family like refused let know beloved uncle,9.765748,1.3569295,0.94932044,9.166962,13.656204,8.349073,3,13,15,1,2,1
243,243,She doesn't trust me.,mind reading,doesnt trust,3.432347,-0.46989956,-4.6463814,10.47364,15.713365,3.4768696,13,1,8,0,4,1
244,244,Am I not worth her time?,all-or-nothing thinking,worth time,1.9879916,0.6678238,-5.453979,10.756578,15.774238,4.856485,13,1,8,0,4,1
245,245,I'm going to be alone,catastrophizing,im going alone,4.2219486,12.360834,-2.8093746,-4.828132,11.0459,1.496151,4,8,16,0,0,2
246,246,i was letting her down and she felt pressured by my actions,mind reading,letting felt pressured action,2.7944856,0.4704176,-5.293598,9.724914,14.592283,2.216461,13,1,8,0,4,1
247,247,"I'm busy doing something else, it's not like I haven't tried to get to that chore!","negative feeling or emotion,emotional reasoning,blaming",im busy something else like havent tried get chore,15.874292,2.2068858,7.30611,6.7749453,-3.665956,8.094592,7,17,6,2,2,0
248,248,I am ugly,labeling,ugly,5.1762967,11.419745,-0.8866328,-0.64095396,8.385805,3.644034,4,8,16,0,0,2
249,249,Having done things wrong,personalizing,done thing wrong,11.95122,7.5693455,8.166882,5.7298555,-1.5685016,7.90077,15,17,6,2,1,0
250,250,I have at least four normal days of plot work needing done in three days,"negative feeling or emotion,comparing and despairing,all-or-nothing thinking",least four normal day plot work needing done three day,15.005439,2.6027312,6.011903,7.3435254,-4.975195,10.177351,7,3,6,2,2,0
251,251,I'm not going to live up to my expectations for my future,catastrophizing,im going live expectation future,13.791725,8.5285845,9.634739,3.437851,-2.9042246,4.9134917,15,7,1,2,1,0
252,252,I can't get through this,emotional reasoning,cant get,14.57402,8.485731,11.009953,-1.6048009,-2.6005292,3.8568242,15,2,4,2,1,4
253,253,I felt left out and singled out in the office and wondered if the person had a personal grudge against me.,"mind reading,personalizing",felt left singled office wondered person personal grudge,9.849795,-0.7594028,-0.52844113,7.6529517,6.802021,12.532848,16,6,11,1,2,3
